event_premis_id_num,outcome,message,
10668564,object_deleted,
10668552,object_deleted,
10668512,object_deleted,
10668563,object_deleted,
10668513,object_deleted,
10668558,object_deleted,
10668524,object_deleted,
10668523,object_deleted,
10668511,object_deleted,
10668522,object_deleted,
10668551,object_deleted,
10668557,object_deleted,
10668529,object_deleted,
10668556,object_deleted,
10668554,object_deleted,
10668572,object_deleted,
10668553,object_deleted,
10668526,object_deleted,
10668574,object_deleted,
10668549,object_deleted,
10668508,object_deleted,
10668573,object_deleted,
10668571,object_deleted,
10668559,object_deleted,
10668550,object_deleted,
10668561,object_deleted,
10668510,object_deleted,
10668560,object_deleted,
10668570,object_deleted,
10668567,object_deleted,
10668509,object_deleted,
10668568,object_deleted,
10668528,object_deleted,
10668527,object_deleted,
10668545,object_deleted,
10668525,object_deleted,
10668507,object_deleted,
10668544,object_deleted,
10668521,object_deleted,
10668520,object_deleted,
10668505,object_deleted,
10668532,object_deleted,
10668531,object_deleted,
10668519,object_deleted,
10668518,object_deleted,
10668516,object_deleted,
10668565,object_deleted,
10668506,object_deleted,
10668537,object_deleted,
10668569,object_deleted,
10668517,object_deleted,
10668535,object_deleted,
10668534,object_deleted,
10668533,object_deleted,
10668536,object_deleted,
10668566,object_deleted,
10668543,object_deleted,
10668541,object_deleted,
10668503,object_deleted,
10668542,object_deleted,
10668530,object_deleted,
10668504,object_deleted,
10668502,object_deleted,
10668547,object_deleted,
10668546,object_deleted,
10668548,object_deleted,
10668555,object_deleted,
10668540,object_deleted,
10668514,object_deleted,
10668538,object_deleted,
10668562,object_deleted,
10668515,object_deleted,
10668539,object_deleted,
